Nbmonth,NbHour,Temp,State,Degree
2,25,22:51,Clear.,-1
2,26,23:51,Clear.,-1
2,1,"00:51Tue, 3 Feb",Clear.,-1
2,2,01:51,Clear.,-1
2,3,02:51,Clear.,-1
2,4,03:51,Clear.,-1
2,5,04:51,Clear.,-9
2,6,05:51,Clear.,-9
2,7,06:51,Clear.,-9
2,8,07:51,Sunny.,-9
2,9,08:51,Sunny.,-8
2,10,09:51,Sunny.,-8
2,11,10:51,Sunny.,-7
2,12,11:51,Sunny.,-6
2,13,12:51,Sunny.,-6
2,14,13:51,Sunny.,-5
2,15,14:51,Sunny.,-4
2,16,15:51,Sunny.,-4
2,17,16:51,Sunny.,-4
2,18,17:51,Clear.,-4
2,19,18:51,Clear.,-4
2,20,19:51,Clear.,-4
2,21,20:51,Clear.,-4
2,22,21:51,Clear.,-4
2,23,22:51,Clear.,-4
2,24,23:51,Clear.,-4
2,1,"00:51Wed, 4 Feb",Clear.,-4
2,2,01:51,Clear.,-4
2,3,02:51,Overcast.,-3
2,4,03:51,Passing clouds.,-3
2,5,04:51,Mostly cloudy.,-3
2,6,05:51,Overcast.,-3
2,7,06:51,Overcast.,-2
2,8,07:51,Overcast.,-1
2,9,08:51,Mostly cloudy.,0
2,10,09:51,Overcast.,1
2,11,10:51,Mostly cloudy.,2
2,12,11:51,Partly sunny.,3
2,13,12:51,Overcast.,3
2,14,13:51,Overcast.,3
2,15,14:51,Overcast.,3
2,16,15:51,Sunny.,4
2,17,16:51,Passing clouds.,4
2,18,17:51,Clear.,4
2,19,18:51,Clear.,6
2,20,19:51,Passing clouds.,6
2,21,20:51,Passing clouds.,6
2,22,21:51,Passing clouds.,6
2,23,22:51,Overcast.,6
2,24,23:51,Mostly cloudy.,6
2,1,"00:51Thu, 5 Feb",Mostly cloudy.,6
2,2,01:51,Clear.,5
2,3,02:51,Clear.,5
2,4,03:51,Passing clouds.,4
2,5,04:51,Overcast.,4
2,6,05:51,Overcast.,3
2,7,06:51,Overcast.,1
2,8,07:51,Overcast.,0
2,9,08:51,Overcast.,-1
2,10,09:51,Overcast.,-2
2,11,10:51,Mostly cloudy.,-2
2,12,11:51,Partly sunny.,-2
2,13,12:51,Sunny.,-2
2,14,13:51,Passing clouds.,-3
2,15,14:51,Sunny.,-2
2,16,15:51,Sunny.,-4
2,17,16:51,Scattered clouds.,-4
2,18,17:51,Passing clouds.,-6
2,19,18:51,Clear.,-6
2,20,19:51,Clear.,-7
2,21,20:51,Clear.,-8
2,22,21:51,Clear.,-9
2,23,22:51,Clear.,-9
2,24,23:51,Clear.,-1
2,1,"00:51Fri, 6 Feb",Clear.,-1
2,2,01:51,Clear.,-1
2,3,02:51,Clear.,-1
2,4,03:51,Clear.,-1
2,5,04:51,Clear.,-1
2,6,05:51,Clear.,-1
2,7,06:51,Clear.,-1
2,8,07:51,Sunny.,-1
2,9,08:51,Sunny.,-9
2,10,09:51,Sunny.,-8
2,11,10:51,Overcast.,-7
2,12,11:51,Overcast.,-7
2,13,12:51,More clouds than sun.,-6
2,14,13:51,Passing clouds.,-4
2,15,14:51,Sunny.,-3
2,16,15:51,Sunny.,-3
2,17,16:51,Sunny.,-3
2,18,17:51,Clear.,-3
2,19,18:51,Clear.,-3
2,20,19:51,Clear.,-3
2,21,20:51,Clear.,-3
2,22,21:51,Clear.,-4
2,23,22:51,Clear.,-3
2,24,23:51,Clear.,-4
2,1,"00:51Sat, 7 Feb",Clear.,-3
2,2,01:51,Overcast.,-3
2,3,02:51,Overcast.,-3
2,4,03:51,Overcast.,-3
2,5,04:51,Overcast.,-3
2,6,05:51,Overcast.,-2
2,7,06:51,Overcast.,-2
2,8,07:51,Overcast.,-2
2,9,08:51,Overcast.,-1
2,10,09:51,Overcast.,-1
2,11,10:51,Light snow. Mostly cloudy.,-1
2,12,12:02,Light snow. Mostly cloudy.,-1
2,13,12:51,Overcast.,0
2,14,13:51,More clouds than sun.,1
2,15,14:51,More clouds than sun.,2
2,16,15:51,Partly sunny.,2
2,17,16:51,Sunny.,3
2,18,17:51,Passing clouds.,3
2,19,18:51,Overcast.,3
2,20,19:51,Clear.,3
2,21,20:51,Overcast.,2
2,22,21:51,Overcast.,2
2,23,22:51,Overcast.,3
2,24,23:51,Mostly cloudy.,3
2,1,"00:51Sun, 8 Feb",Overcast.,2
2,2,01:51,Passing clouds.,2
2,3,02:51,Mostly cloudy.,1
2,4,03:51,Overcast.,1
2,5,04:51,Passing clouds.,1
2,6,05:51,Passing clouds.,1
2,7,06:51,Clear.,1
2,8,07:51,Low clouds.,2
2,9,08:51,Low clouds.,2
2,10,09:51,Low clouds.,2
2,11,10:51,Low clouds.,2
2,12,11:51,Low clouds.,2
2,13,12:51,Low clouds.,2
2,14,13:51,Low clouds.,2
2,15,14:51,Fog.,1
2,16,15:51,Fog.,1
2,17,16:51,Fog.,1
2,18,17:51,Low clouds.,2
2,19,18:51,Overcast.,2
2,20,19:51,Overcast.,2
2,21,20:51,Low clouds.,1
2,22,21:51,Low clouds.,0
2,23,22:51,Low clouds.,-1
2,24,23:51,Low clouds.,-2
2,1,"00:51Mon, 9 Feb",Overcast.,-2
2,2,01:51,Overcast.,-3
2,3,02:51,Overcast.,-3
2,4,03:51,Overcast.,-3
2,5,04:51,Overcast.,-3
2,6,05:51,Overcast.,-3
2,7,06:51,Light snow. Overcast.,-4
2,8,07:51,Light snow. Overcast.,-4
2,9,08:51,Overcast.,-3
2,10,09:51,Overcast.,-3
2,11,10:51,Light snow. Overcast.,-3
2,12,11:51,Overcast.,-3
2,13,12:51,Overcast.,-3
2,14,13:51,Overcast.,-3
2,15,14:51,Overcast.,-3
2,16,16:01,Overcast.,-3
2,17,16:51,Overcast.,-3
2,18,17:51,Overcast.,-3
2,19,18:51,Overcast.,-3
2,20,19:51,Overcast.,-3
2,21,20:51,Overcast.,-3
2,22,21:51,Overcast.,-3
2,23,22:51,Overcast.,-3
2,24,23:51,Overcast.,-3
2,1,"00:51Tue, 10 Feb",Overcast.,-3
2,2,01:51,Overcast.,-3
2,3,02:51,Overcast.,-3
2,4,03:51,Light snow. Overcast.,-3
2,5,04:51,Mostly cloudy.,-3
2,6,05:51,Overcast.,-3
2,7,06:51,Mostly cloudy.,-3
2,8,07:51,Mostly cloudy.,-3
2,9,08:58,More clouds than sun.,-2
2,10,09:51,Overcast.,-2
2,11,10:51,Overcast.,-1
2,12,11:51,Mostly cloudy.,0
2,13,12:51,Overcast.,1
2,14,13:51,Sunny.,3
2,15,14:51,Passing clouds.,4
2,16,15:51,Overcast.,4
2,17,16:51,Overcast.,3
2,18,17:51,Passing clouds.,2
2,19,18:51,Clear.,1
2,20,19:51,Clear.,1
2,21,20:51,Clear.,0
2,22,21:51,Clear.,-1
2,23,22:51,Clear.,-1
2,24,23:51,Clear.,-2
2,1,"00:51Wed, 11 Feb",Clear.,-2
2,2,01:51,Clear.,-3
2,3,02:51,Clear.,-3
2,4,03:51,Clear.,-4
2,5,04:51,Clear.,-4
2,6,05:51,Clear.,-5
2,7,06:51,Clear.,-6
2,8,07:51,Sunny.,-6
2,9,08:51,Sunny.,-5
2,10,09:51,Sunny.,-3
2,11,10:51,Sunny.,-3
2,12,11:51,Sunny.,-2
2,13,12:51,Sunny.,-1
2,14,13:51,Sunny.,0
2,15,14:51,Sunny.,1
2,16,15:51,Sunny.,1
2,17,16:51,Sunny.,0
2,18,17:51,Clear.,-1
2,19,18:51,Clear.,-1
2,20,19:51,Clear.,-1
2,21,20:51,Clear.,-2
2,22,21:51,Clear.,-2
2,23,22:51,Clear.,-2
2,24,23:51,Passing clouds.,-2
2,1,"00:51Thu, 12 Feb",Overcast.,-2
2,2,01:51,Overcast.,-2
2,3,02:51,Passing clouds.,-1
2,4,03:51,Overcast.,-1
2,5,04:51,Mostly cloudy.,-1
2,6,05:51,Mostly cloudy.,-1
2,7,06:51,Mostly cloudy.,-1
2,8,07:51,Overcast.,-1
2,9,08:51,More clouds than sun.,0
2,10,09:51,More clouds than sun.,1
2,11,10:51,More clouds than sun.,2
2,12,11:56,Light snow. Cloudy.,2
2,13,12:51,Mostly cloudy.,2
2,14,13:51,Mostly cloudy.,3
2,15,14:51,Cloudy.,4
2,16,15:51,Mostly cloudy.,2
2,17,16:51,Scattered clouds.,2
2,18,17:51,Passing clouds.,2
2,19,18:51,Overcast.,1
2,20,19:51,Overcast.,-2
2,21,20:51,Passing clouds.,-3
2,22,21:51,Clear.,-4
2,23,22:51,Passing clouds.,-6
2,24,23:51,Clear.,-9
2,1,"00:51Fri, 13 Feb",Clear.,-1
2,2,01:51,Clear.,-1
2,3,02:51,Clear.,-1
2,4,03:51,Clear.,-1
2,5,04:51,Clear.,-1
2,6,05:51,Clear.,-1
2,7,06:51,Clear.,-1
2,8,07:51,Sunny.,-1
2,9,08:51,Sunny.,-1
2,10,09:51,Sunny.,-1
2,11,10:51,Sunny.,-1
2,12,11:51,Sunny.,-9
2,13,12:51,Sunny.,-8
2,14,13:51,Sunny.,-7
2,15,14:51,Sunny.,-7
2,16,15:51,Sunny.,-7
2,17,16:51,Sunny.,-7
2,18,17:51,Clear.,-7
2,19,18:51,Clear.,-7
2,20,19:51,Clear.,-7
2,21,20:51,Clear.,-8
2,22,21:51,Clear.,-8
2,23,22:51,Clear.,-8
2,24,23:51,Clear.,-8
2,1,"00:51Sat, 14 Feb",Clear.,-8
2,2,01:51,Passing clouds.,-8
2,3,02:51,Clear.,-8
2,4,03:51,Passing clouds.,-7
2,5,04:51,Mostly cloudy.,-7
2,6,05:51,Overcast.,-6
2,7,06:51,Overcast.,-6
2,8,07:51,Overcast.,-5
2,9,08:51,Overcast.,-4
2,10,09:51,More clouds than sun.,-3
2,11,10:51,Overcast.,-2
2,12,11:51,Overcast.,-2
2,13,12:51,Overcast.,-1
2,14,13:51,Overcast.,0
2,15,14:53,Light snow. Mostly cloudy.,-1
2,16,15:51,Light snow. Mostly cloudy.,-2
2,18,16:51,Light snow. More clouds than sun.,-2
2,19,17:03,Light snow. Mostly cloudy.,-2
2,21,18:51,Mostly cloudy.,-2
2,22,19:51,Mostly cloudy.,-2
2,23,20:51,Passing clouds.,-2
2,24,21:57,Mostly cloudy.,-2
2,25,22:51,Light snow. Mostly cloudy.,-3
2,26,23:51,Light snow. Overcast.,-4
2,1,"00:51Sun, 15 Feb",Mostly cloudy.,-4
2,2,01:51,Mostly cloudy.,-6
2,3,02:51,Overcast.,-8
2,4,03:51,Overcast.,-9
2,5,04:51,Overcast.,-9
2,6,05:51,Mostly cloudy.,-1
2,7,06:51,More clouds than sun.,-1
2,8,07:51,Overcast.,-1
2,9,08:51,Mostly cloudy.,-9
2,10,09:51,Overcast.,-8
2,11,10:51,Overcast.,-8
2,12,11:51,Sunny.,-8
2,13,12:51,Sunny.,-7
2,14,13:51,Sunny.,-7
2,15,14:51,Sunny.,-7
2,16,15:51,Sunny.,-8
2,17,16:51,Sunny.,-9
2,18,17:51,Clear.,-1
2,19,18:51,Clear.,-1
2,20,19:51,Clear.,-1
2,21,20:51,Clear.,-1
2,22,21:51,Clear.,-1
2,23,22:51,Clear.,-1
2,24,23:51,Clear.,-1
2,1,"00:51Mon, 16 Feb",Clear.,-1
2,2,01:51,Clear.,-1
2,3,02:51,Clear.,-1
2,4,03:51,Clear.,-1
2,5,04:51,Clear.,-1
2,6,05:51,Clear.,-1
2,7,06:51,Sunny.,-1
2,8,07:51,Sunny.,-1
2,9,08:51,Sunny.,-1
2,10,09:51,Sunny.,-1
2,11,10:51,Sunny.,-1
2,12,11:51,Sunny.,-9
2,13,12:51,Sunny.,-8
2,14,13:51,Sunny.,-7
2,15,14:51,Sunny.,-7
2,16,15:51,Sunny.,-7
2,17,16:51,Sunny.,-7
2,18,17:51,Clear.,-7
2,19,18:51,Clear.,-7
2,20,19:51,Clear.,-7
2,21,20:51,Overcast.,-7
2,22,21:51,Overcast.,-7
2,23,22:51,Overcast.,-7
2,24,23:51,Overcast.,-7
2,1,"00:51Tue, 17 Feb",Overcast.,-7
2,2,01:51,Overcast.,-8
2,3,02:51,Light snow. Overcast.,-8
2,4,03:51,Snow. Ice fog.,-9
2,5,04:51,Light snow. Ice fog.,-9
2,6,05:59,Light snow. Overcast.,-9
2,7,06:51,Light snow. More clouds than sun.,-9
2,8,07:51,Light snow. Overcast.,-9
2,9,08:51,Light snow. Mostly cloudy.,-8
2,10,09:51,Light snow. Mostly cloudy.,-8
2,11,10:51,Light snow. More clouds than sun.,-7
2,12,11:51,Overcast.,-6
2,13,12:51,More clouds than sun.,-4
2,14,13:51,Scattered clouds.,-4
2,15,14:51,Sunny.,-3
2,16,15:51,Sunny.,-3
2,17,16:51,Sunny.,-3
2,18,17:51,Clear.,-3
2,19,18:51,Clear.,-3
2,20,19:51,Clear.,-4
2,21,20:51,Clear.,-3
2,22,21:51,Clear.,-4
2,23,22:51,Clear.,-4
2,24,23:51,Clear.,-4
2,1,"00:51Wed, 18 Feb",Clear.,-5
2,2,01:51,Clear.,-6
2,3,02:51,Clear.,-6
2,4,03:51,Clear.,-6
2,5,04:51,Clear.,-7
2,6,05:51,Clear.,-7
2,7,06:51,Sunny.,-7
2,8,07:51,Sunny.,-6
2,9,08:51,Sunny.,-6
2,10,09:51,Sunny.,-4
2,11,10:51,Sunny.,-3
2,12,11:51,Scattered clouds.,-1
2,13,12:51,Overcast.,-2
2,14,13:51,Overcast.,-2
2,15,14:51,Scattered clouds.,-1
2,16,15:51,Sunny.,-1
2,17,16:51,Sunny.,-2
2,18,17:51,Overcast.,-2
2,19,18:51,Mostly cloudy.,-2
2,20,19:59,Light snow. Mostly cloudy.,-2
2,21,20:51,Passing clouds.,-2
2,22,21:51,Passing clouds.,-2
2,23,22:51,Clear.,-2
2,24,23:51,Mostly cloudy.,-3
2,1,"00:51Thu, 19 Feb",Clear.,-4
2,2,01:51,Passing clouds.,-6
2,3,02:51,Passing clouds.,-7
2,4,03:51,Passing clouds.,-7
2,5,04:51,Clear.,-8
2,6,05:51,Clear.,-8
2,7,06:51,Sunny.,-9
2,8,07:51,Sunny.,-9
2,9,08:51,Overcast.,-8
2,10,09:51,Mostly cloudy.,-8
2,11,10:51,Mostly cloudy.,-7
2,12,11:51,Overcast.,-6
2,13,12:51,Overcast.,-7
2,14,13:51,Passing clouds.,-6
2,15,14:51,Passing clouds.,-6
2,16,15:51,Scattered clouds.,-6
2,17,16:51,Passing clouds.,-8
2,18,17:51,Passing clouds.,-9
2,19,18:51,Passing clouds.,-9
2,20,19:51,Partly cloudy.,-1
2,21,20:51,Passing clouds.,-1
2,22,21:51,Clear.,-1
2,23,22:51,Clear.,-1
2,24,23:51,Clear.,-1
2,1,"00:51Fri, 20 Feb",Clear.,-1
2,2,01:51,Clear.,-1
2,3,02:51,Clear.,-1
2,4,03:51,Clear.,-1
2,5,04:51,Clear.,-1
2,6,05:51,Clear.,-1
2,7,06:51,Sunny.,-1
2,8,07:51,Sunny.,-1
2,9,08:51,Sunny.,-1
2,10,09:51,Sunny.,-1
2,11,10:51,Sunny.,-1
2,12,11:51,Sunny.,-1
2,13,12:51,Sunny.,-9
2,14,13:51,Sunny.,-8
2,15,14:51,Sunny.,-7
2,16,15:51,Sunny.,-7
2,17,16:51,Sunny.,-7
2,18,17:51,Clear.,-8
2,19,18:51,Clear.,-8
2,20,19:51,Clear.,-9
2,21,20:51,Clear.,-9
2,22,21:51,Clear.,-9
2,23,22:51,Clear.,-9
2,24,23:51,Clear.,-1
2,1,"00:51Sat, 21 Feb",Clear.,-1
2,2,01:51,Clear.,-1
2,3,02:51,Clear.,-9
2,4,03:51,Clear.,-9
2,5,04:51,Clear.,-8
2,6,05:51,Clear.,-8
2,7,06:51,Scattered clouds.,-8
2,8,07:51,Sunny.,-7
2,9,08:51,Sunny.,-6
2,10,09:51,Sunny.,-5
2,11,10:51,Passing clouds.,-4
2,12,11:51,Partly sunny.,-3
2,13,12:51,Overcast.,-2
2,14,13:51,Snow. Ice fog.,-3
2,16,14:51,Heavy snow. Ice fog.,-3
2,18,15:51,Snow. Overcast.,-3
2,19,16:51,Snow. Overcast.,-2
2,20,17:51,Light snow. Overcast.,-2
2,21,18:51,Light snow. Low clouds.,-2
2,22,20:02,Light snow. Ice fog.,-1
2,24,21:51,Light freezing rain. Ice fog.,-1
2,25,22:51,Light freezing rain. Ice fog.,0
2,26,23:51,Light freezing rain. Ice fog.,0
2,1,"00:51Sun, 22 Feb",Fog.,1
2,2,01:51,Light rain. Fog.,1
2,3,02:51,Fog.,1
2,4,03:58,Light freezing rain. Ice fog.,0
2,5,05:00,Light snow. Ice fog.,0
2,6,06:02,Light snow. Ice fog.,0
2,7,06:51,Light snow. Ice fog.,0
2,8,07:51,Ice fog.,0
2,9,09:02,Fog.,1
2,10,09:51,Fog.,1
2,11,10:51,Sunny.,1
2,12,11:51,Sunny.,2
2,13,12:51,Sunny.,3
2,14,13:51,Sunny.,5
2,15,14:51,Sunny.,6
2,16,15:51,Sunny.,6
2,17,16:51,Sunny.,5
2,18,17:51,Clear.,4
2,19,18:51,Clear.,4
2,20,19:51,Clear.,4
2,21,20:51,Clear.,4
2,22,21:51,Clear.,4
2,23,22:51,Clear.,4
2,24,23:51,Clear.,3
2,1,"00:51Mon, 23 Feb",Clear.,3
2,2,01:51,Passing clouds.,2
2,3,02:51,Clear.,1
2,4,03:51,Clear.,1
2,5,04:51,Clear.,1
2,6,05:51,Overcast.,-1
2,7,06:51,Overcast.,-2
2,8,07:51,Overcast.,-4
2,9,08:51,Partly sunny.,-6
2,10,09:51,Partly sunny.,-6
2,11,10:51,Overcast.,-7
2,12,11:51,Sunny.,-6
2,13,12:51,Sunny.,-6
2,14,13:51,Sunny.,-4
2,15,14:51,Sunny.,-5
2,16,15:51,Sunny.,-6
2,17,16:51,Sunny.,-7
2,18,17:51,Clear.,-8
2,19,18:51,Clear.,-9
2,20,19:51,Clear.,-1
2,21,20:51,Clear.,-1
2,22,21:51,Clear.,-1
2,23,22:51,Clear.,-1
2,24,23:51,Clear.,-1
2,1,"00:51Tue, 24 Feb",Clear.,-1
2,2,01:51,Clear.,-1
2,3,02:51,Clear.,-1
2,4,03:51,Clear.,-1
2,5,04:51,Clear.,-1
2,6,05:51,Clear.,-1
2,7,06:51,Sunny.,-1
2,8,07:51,Sunny.,-1
2,9,08:51,Sunny.,-1
2,10,09:51,Sunny.,-1
2,11,10:51,Sunny.,-1
2,12,11:51,Sunny.,-8
2,13,12:51,Sunny.,-7
2,14,13:51,Sunny.,-7
2,15,14:51,Sunny.,-6
2,16,15:51,Sunny.,-6
2,17,16:51,Sunny.,-6
2,18,17:51,Clear.,-6
2,19,18:51,Clear.,-6
2,20,19:51,Clear.,-4
2,21,20:51,Passing clouds.,-4
2,22,21:51,Overcast.,-4
2,23,22:51,Clear.,-5
2,24,23:51,Clear.,-5
2,1,"00:51Wed, 25 Feb",Clear.,-5
2,2,01:51,Clear.,-5
2,3,02:51,Clear.,-6
2,4,03:51,Clear.,-6
2,5,04:51,Clear.,-7
2,6,05:51,Clear.,-6
2,7,06:51,Sunny.,-7
2,8,07:51,Sunny.,-6
2,9,08:51,Sunny.,-4
2,10,09:51,Sunny.,-2
2,11,10:51,Sunny.,0
2,12,11:51,Sunny.,1
2,13,12:51,Sunny.,2
2,14,13:51,Sunny.,2
2,15,14:51,Sunny.,3
2,16,15:51,Sunny.,3
2,17,16:51,Sunny.,2
2,18,17:51,Clear.,2
2,19,18:51,Clear.,2
2,20,19:51,Clear.,1
2,21,20:51,Clear.,1
2,22,21:51,Clear.,1
2,23,22:51,Clear.,1
2,24,23:51,Clear.,0
2,1,"00:51Thu, 26 Feb",Clear.,-1
2,2,01:51,Clear.,-2
2,3,02:51,Clear.,-3
2,4,03:51,Clear.,-4
2,5,04:51,Clear.,-5
2,6,05:51,Passing clouds.,-6
2,7,06:51,Overcast.,-6
2,8,07:51,Overcast.,-6
2,9,08:51,Overcast.,-6
2,10,09:51,Overcast.,-5
2,11,10:51,Overcast.,-5
2,12,11:51,Overcast.,-4
2,13,12:51,Broken clouds.,-3
2,14,13:51,Overcast.,-4
2,15,14:51,Overcast.,-3
2,16,15:51,Overcast.,-3
2,17,16:51,Overcast.,-3
2,18,17:51,Overcast.,-3
2,19,18:51,Overcast.,-3
2,20,19:51,Overcast.,-4
2,21,20:51,Clear.,-4
2,22,21:51,Clear.,-5
2,23,22:51,Clear.,-6
2,24,23:51,Clear.,-6
2,1,"00:51Fri, 27 Feb",Overcast.,-6
2,2,01:51,Clear.,-6
2,3,02:51,Clear.,-6
2,4,03:51,Passing clouds.,-7
2,5,04:51,Passing clouds.,-7
2,6,05:51,Passing clouds.,-7
2,7,06:51,Overcast.,-8
2,8,07:51,Passing clouds.,-8
2,9,08:51,Sunny.,-7
2,10,09:51,Sunny.,-7
2,11,10:51,Sunny.,-5
2,12,12:51,Sunny.,-2
2,13,13:51,Sunny.,-3
2,14,14:51,Sunny.,-2
2,15,15:51,Sunny.,-1
2,16,16:51,Sunny.,-2
2,17,17:51,Clear.,-2
2,18,18:51,Clear.,-3
2,19,19:51,Clear.,-3
2,20,20:51,Clear.,-4
2,21,21:51,Clear.,-4
2,22,22:51,Clear.,-6
2,23,23:51,Clear.,-6
2,1,"00:51Sat, 28 Feb",Clear.,-7
2,2,01:51,Clear.,-7
2,3,02:51,Clear.,-8
2,4,03:51,Clear.,-9
2,5,04:51,Clear.,-9
2,6,05:51,Clear.,-1
2,7,06:51,Sunny.,-1
2,8,07:51,Sunny.,-1
2,9,08:51,Sunny.,-8
2,10,09:51,Sunny.,-8
2,11,10:51,Sunny.,-7
2,12,11:51,Sunny.,-5
2,13,12:51,Sunny.,-4
2,14,13:51,Sunny.,-4
2,15,14:51,Sunny.,-2
2,16,15:51,Sunny.,-2
2,17,16:51,Sunny.,-2
2,18,17:51,Clear.,-2
2,19,18:51,Clear.,-2
2,20,19:51,Clear.,-2
2,21,20:51,Clear.,-3
2,22,21:51,Clear.,-3
2,23,22:51,Clear.,-3
2,24,23:51,Clear.,-3
3,1,"00:51Sun, 1 Mar",Clear.,-3
3,2,01:51,Clear.,-3
3,3,02:51,Clear.,-4
3,4,03:51,Clear.,-4
3,5,04:51,Passing clouds.,-4
3,6,05:51,Mostly cloudy.,-3
3,7,06:51,Overcast.,-3
3,8,07:51,Mostly cloudy.,-2
3,9,08:51,Overcast.,-1
3,10,09:51,Overcast.,-1
3,11,10:51,Mostly cloudy.,-1
3,12,11:51,Mostly cloudy.,-1
3,13,13:00,Light snow. Mostly cloudy.,-2
3,14,13:51,Heavy snow. Ice fog.,-3
3,15,14:51,Snow. Overcast.,-3
3,16,15:51,Snow. More clouds than sun.,-3
3,17,16:51,Snow. Low clouds.,-3
3,18,17:51,Light snow. Ice fog.,-3
3,19,18:51,Light snow. Overcast.,-2
3,20,20:02,Light snow. Mostly cloudy.,-2
3,21,20:51,Overcast.,-3
3,22,21:51,Light snow. Overcast.,-2
3,23,22:51,Overcast.,-2
3,24,23:51,Overcast.,-2
3,1,"00:51Mon, 2 Mar",Mostly cloudy.,-2
3,2,01:51,Low clouds.,-2
3,3,02:51,Overcast.,-1
3,4,03:51,Mostly cloudy.,-1
3,5,04:51,Overcast.,-1
3,6,05:51,Overcast.,-1
3,7,06:51,Overcast.,0
3,8,07:51,Mostly cloudy.,1
3,9,08:51,Overcast.,1
3,10,09:51,Passing clouds.,2
3,11,10:51,More clouds than sun.,1
3,12,11:51,Sunny.,2
3,13,12:51,Sunny.,2
3,14,13:51,Sunny.,3
3,15,14:51,Sunny.,3
3,16,15:51,Sunny.,3
3,17,16:51,Sunny.,3
3,18,17:51,Clear.,2
3,19,18:51,Clear.,2
3,20,19:51,Clear.,1
3,21,20:51,Clear.,0
3,22,21:51,Clear.,-1
3,23,22:51,Clear.,-2
3,24,23:51,Clear.,-3
3,1,"00:51Tue, 3 Mar",Clear.,-3
3,2,01:51,Clear.,-3
3,3,02:51,Clear.,-4
3,4,03:51,Clear.,-4
3,5,04:51,Clear.,-4
3,6,05:51,Clear.,-5
3,7,06:51,Sunny.,-4
3,8,07:51,Sunny.,-4
3,9,08:51,Sunny.,-3
3,10,09:51,Sunny.,-1
3,11,10:51,Sunny.,-1
3,12,11:51,Passing clouds.,-1
3,13,12:51,More clouds than sun.,-1
3,14,13:51,Overcast.,-1
3,15,14:51,Mostly cloudy.,-1
3,16,15:51,Snow. Cloudy.,-1
3,17,16:51,Heavy snow. Ice fog.,-2
3,18,17:51,Light snow. Mostly cloudy.,-1
3,19,18:51,Light snow. Ice fog.,-1
3,20,19:51,Light freezing rain. Fog.,1
3,21,20:51,Light rain. Fog.,1
3,22,21:51,Light rain. Fog.,2
3,23,22:51,Light rain. Fog.,2
3,24,23:51,Mostly cloudy.,2
3,1,"00:51Wed, 4 Mar",Low clouds.,2
3,2,01:51,Low clouds.,2
3,3,02:51,Low clouds.,2
3,4,03:51,Overcast.,2
3,5,04:04,Low clouds.,2
3,6,04:51,Overcast.,2
3,7,05:51,Light rain. Fog.,2
3,8,06:51,Fog.,2
3,9,07:51,Fog.,2
3,10,08:51,Fog.,3
3,11,09:51,Overcast.,6
3,12,10:51,Overcast.,6
3,13,11:51,Cloudy.,6
3,14,12:51,Mostly cloudy.,7
3,15,13:51,Broken clouds.,7
3,16,14:51,Broken clouds.,7
3,17,15:51,Mostly cloudy.,7
3,18,16:51,Overcast.,6
3,19,17:51,Mostly cloudy.,6
3,20,18:51,Overcast.,6
3,21,19:51,Overcast.,6
3,22,20:51,Light rain. Fog.,6
3,23,21:51,Light rain. Fog.,6
3,24,22:51,Light rain. Fog.,5
3,25,23:51,Light rain. Fog.,4
3,1,"00:51Thu, 5 Mar",Light rain. Fog.,4
3,2,01:51,Light rain. Fog.,3
3,3,02:51,Light rain. Fog.,2
3,4,03:51,Light snow. Fog.,1
3,5,04:51,Light snow. Ice fog.,0
3,6,05:51,Light snow. Ice fog.,0
3,7,06:03,Light snow. Ice fog.,0
3,8,06:59,Light snow. Ice fog.,-1
3,9,08:00,Snow. Ice fog.,-1
3,10,08:51,Snow. Ice fog.,-2
3,11,09:51,Snow. Ice fog.,-3
3,12,10:51,Snow. Ice fog.,-3
3,13,11:51,Snow. Ice fog.,-5
3,14,12:51,Snow. Ice fog.,-7
3,15,13:51,Light snow. Ice fog.,-7
3,16,15:00,Light snow. Mostly cloudy.,-6
3,17,15:51,Snow. Ice fog.,-7
3,18,16:51,Snow. Ice fog.,-7
3,19,17:56,Light snow. Ice fog.,-7
3,20,18:51,Overcast.,-6
3,21,19:51,Mostly cloudy.,-6
3,22,20:51,Overcast.,-6
3,23,21:51,Haze.,-6
3,24,22:51,Passing clouds.,-7
3,25,23:51,Clear.,-7
3,1,"00:51Fri, 6 Mar",Cold.,-8
3,2,01:51,Clear.,-9
3,3,02:51,Clear.,-1
3,4,03:51,Clear.,-1
3,5,04:51,Clear.,-1
3,6,05:51,Clear.,-1
3,7,06:51,Sunny.,-1
3,8,07:51,Sunny.,-1
3,9,08:51,Sunny.,-9
3,10,09:51,Sunny.,-8
3,11,10:51,Sunny.,-7
3,12,11:51,Sunny.,-4
3,13,12:51,Sunny.,-5
3,14,13:51,Sunny.,-4
3,15,14:51,Sunny.,-4
3,16,15:51,Sunny.,-3
3,17,16:51,Sunny.,-3
3,18,17:51,Sunny.,-4
3,19,18:51,Clear.,-4
3,20,19:51,Clear.,-5
3,21,20:51,Clear.,-5
3,22,21:51,Clear.,-6
3,23,22:51,Clear.,-6
3,24,23:51,Clear.,-6
3,1,"00:51Sat, 7 Mar",Clear.,-7
3,2,01:51,Clear.,-7
3,3,02:51,Clear.,-7
3,4,03:51,Clear.,-7
3,5,04:51,Clear.,-7
3,6,05:51,Clear.,-8
