Temp,State,Degree
2015-03-19 14:00:00,Sunny.,5
2015-03-19 15:00:00,Sunny.,5
2015-03-19 16:00:00,Sunny.,6
2015-03-19 17:00:00,Sunny.,6
2015-03-19 18:00:00,Sunny.,4
2015-03-19 19:00:00,Sunny.,4
2015-03-19 20:00:00,Clear.,4
2015-03-19 21:00:00,Clear.,4
2015-03-19 22:00:00,Clear.,3
2015-03-19 23:00:00,Clear.,3
2015-03-20 00:00:00,Clear.,2
2015-03-20 01:00:00,Clear.,2
2015-03-20 02:00:00,Clear.,1
2015-03-20 03:00:00,Clear.,2
2015-03-20 04:00:00,Clear.,1
2015-03-20 05:00:00,Clear.,1
2015-03-20 06:00:00,Passing clouds.,1
2015-03-20 07:00:00,Overcast.,1
2015-03-20 08:00:00,Overcast.,1
2015-03-20 09:00:00,Mostly cloudy.,2
2015-03-20 10:00:00,Overcast.,3
2015-03-20 11:00:00,Overcast.,3
2015-03-20 12:00:00,Light snow. Cloudy.,2
2015-03-20 13:00:00,Heavy snow. Mostly cloudy.,1
2015-03-20 14:00:00,Snow. Fog.,0
2015-03-20 15:00:00,Snow. Fog.,0
2015-03-20 16:00:00,Snow. Ice fog.,-1
2015-03-20 18:00:00,Snow. Ice fog.,-1
2015-03-20 19:00:00,Light snow. Ice fog.,-1
2015-03-20 20:00:00,Light snow. Ice fog.,-1
2015-03-20 21:00:00,Light snow. Ice fog.,-1
2015-03-20 22:00:00,Ice fog.,-2
2015-03-20 23:00:00,Ice fog.,-2
2015-03-21 00:00:00,Ice fog.,-2
2015-03-21 01:00:00,Ice fog.,-2
2015-03-21 02:00:00,Ice fog.,-2
2015-03-21 03:00:00,Ice fog.,-2
2015-03-21 04:00:00,Ice fog.,-2
2015-03-21 05:00:00,Ice fog.,-2
2015-03-21 06:00:00,Ice fog.,-2
2015-03-21 06:00:00,Ice fog.,-2
2015-03-21 07:00:00,Ice fog.,-2
2015-03-21 08:00:00,Ice fog.,-1
2015-03-21 09:00:00,Overcast.,1
2015-03-21 10:00:00,Passing clouds.,2
2015-03-21 11:00:00,Sunny.,3
2015-03-21 12:00:00,Mostly cloudy.,4
2015-03-21 13:00:00,Overcast.,4
2015-03-21 14:00:00,Overcast.,5
2015-03-21 15:00:00,Overcast.,6
2015-03-21 16:00:00,More clouds than sun.,6
2015-03-21 17:00:00,Sunny.,7
2015-03-21 18:00:00,Sunny.,7
2015-03-21 19:00:00,Partly sunny.,7
2015-03-21 20:00:00,Overcast.,8
2015-03-21 21:00:00,Overcast.,8
2015-03-21 22:00:00,Passing clouds.,8
2015-03-21 23:00:00,Clear.,7
2015-03-22 00:00:00,Clear.,6
2015-03-22 01:00:00,Clear.,6
2015-03-22 02:00:00,Clear.,4
2015-03-22 03:00:00,Passing clouds.,3
2015-03-22 04:00:00,Clear.,3
2015-03-22 05:00:00,Passing clouds.,2
2015-03-22 06:00:00,Passing clouds.,1
2015-03-22 07:00:00,Clear.,0
2015-03-22 08:00:00,Sunny.,1
2015-03-22 09:00:00,Sunny.,1
2015-03-22 10:00:00,Sunny.,2
2015-03-22 11:00:00,Sunny.,3
2015-03-22 12:00:00,Sunny.,4
2015-03-22 13:00:00,Sunny.,4
2015-03-22 14:00:00,Sunny.,5
2015-03-22 15:00:00,Sunny.,5
2015-03-22 16:00:00,Sunny.,4
2015-03-22 17:00:00,Sunny.,4
2015-03-22 18:00:00,Sunny.,3
2015-03-22 19:00:00,Sunny.,2
2015-03-22 20:00:00,Clear.,1
2015-03-22 21:00:00,Clear.,0
2015-03-22 22:00:00,Clear.,-1
2015-03-22 23:00:00,Clear.,-2
2015-03-23 00:00:00,Clear.,-2
2015-03-23 01:00:00,Clear.,-3
2015-03-23 02:00:00,Clear.,-3
2015-03-23 03:00:00,Clear.,-4
2015-03-23 04:00:00,Clear.,-4
2015-03-23 05:00:00,Clear.,-4
2015-03-23 06:00:00,Clear.,-5
2015-03-23 07:00:00,Clear.,-5
2015-03-23 08:00:00,Sunny.,-4
2015-03-23 09:00:00,Sunny.,-3
2015-03-23 10:00:00,Sunny.,-2
2015-03-23 11:00:00,Sunny.,0
2015-03-23 12:00:00,Sunny.,1
2015-03-23 13:00:00,Sunny.,2
2015-03-23 14:00:00,Sunny.,3
2015-03-23 15:00:00,Sunny.,3
2015-03-23 16:00:00,Sunny.,3
2015-03-23 17:00:00,Sunny.,3
2015-03-23 18:00:00,Sunny.,2
2015-03-23 19:00:00,Sunny.,1
2015-03-23 20:00:00,Clear.,1
2015-03-23 21:00:00,Clear.,1
2015-03-23 22:00:00,Clear.,0
2015-03-23 23:00:00,Clear.,-1
2015-03-24 00:00:00,Passing clouds.,-1
2015-03-24 01:00:00,Overcast.,-1
2015-03-24 02:00:00,Overcast.,-1
2015-03-24 03:00:00,Overcast.,-2
2015-03-24 04:00:00,Overcast.,-2
2015-03-24 05:00:00,Passing clouds.,-3
2015-03-24 06:00:00,Clear.,-3
2015-03-24 07:00:00,Passing clouds.,-3
2015-03-24 08:00:00,Sunny.,-3
2015-03-24 09:00:00,Sunny.,-1
2015-03-24 10:00:00,Sunny.,0
2015-03-24 11:00:00,Sunny.,1
2015-03-24 12:00:00,Passing clouds.,2
2015-03-24 13:00:00,Overcast.,4
2015-03-24 14:00:00,Sunny.,6
2015-03-24 15:00:00,Sunny.,6
2015-03-24 16:00:00,Sunny.,7
2015-03-24 17:00:00,Sunny.,7
2015-03-24 18:00:00,Sunny.,6
2015-03-24 19:00:00,Sunny.,5
2015-03-24 20:00:00,Clear.,4
2015-03-24 21:00:00,Clear.,4
2015-03-24 22:00:00,Clear.,4
2015-03-24 23:00:00,Clear.,3
2015-03-25 00:00:00,Clear.,3
2015-03-25 01:00:00,Clear.,3
2015-03-25 02:00:00,Clear.,2
2015-03-25 03:00:00,Clear.,2
2015-03-25 04:00:00,Clear.,2
2015-03-25 05:00:00,Clear.,1
2015-03-25 06:00:00,Clear.,2
2015-03-25 07:00:00,Sunny.,2
2015-03-25 08:00:00,Sunny.,4
2015-03-25 09:00:00,Sunny.,7
2015-03-25 10:00:00,Sunny.,8
2015-03-25 11:00:00,Sunny.,8
2015-03-25 12:00:00,Sunny.,8
2015-03-25 13:00:00,Sunny.,7
2015-03-25 14:00:00,Overcast.,6
2015-03-25 15:00:00,Light rain. Mostly cloudy.,4
2015-03-25 16:00:00,Overcast.,4
2015-03-25 17:00:00,Overcast.,4
2015-03-25 18:00:00,Overcast.,5
2015-03-25 19:00:00,Light rain. Overcast.,5
2015-03-25 21:00:00,Overcast.,5
2015-03-25 21:00:00,Overcast.,6
2015-03-25 22:00:00,Fog.,6
2015-03-25 23:00:00,Fog.,6
2015-03-26 00:00:00,Fog.,6
2015-03-26 01:00:00,Fog.,6
2015-03-26 02:00:00,Fog.,6
2015-03-26 03:00:00,Fog.,6
2015-03-26 04:00:00,Mostly cloudy.,7
2015-03-26 05:00:00,Fog.,7
2015-03-26 06:00:00,Overcast.,8
2015-03-26 07:00:00,Overcast.,8
2015-03-26 08:00:00,Overcast.,8
2015-03-26 09:00:00,Light rain. Overcast.,8
2015-03-26 10:00:00,Overcast.,9
2015-03-26 11:00:00,Low clouds.,9
2015-03-26 12:00:00,Light rain. Fog.,9
2015-03-26 13:00:00,Light rain. Fog.,1
2015-03-26 14:00:00,Fog.,1
2015-03-26 14:00:00,Fog.,1
2015-03-26 15:00:00,Fog.,1
2015-03-26 16:00:00,Fog.,1
2015-03-26 17:00:00,Fog.,1
2015-03-26 19:00:00,Broken clouds.,1
2015-03-26 19:00:00,Mostly cloudy.,1
2015-03-26 20:00:00,Mostly cloudy.,1
2015-03-26 21:00:00,Mostly cloudy.,1
2015-03-26 21:00:00,Light rain. Fog.,1
2015-03-26 22:00:00,Rain. Fog.,1
2015-03-26 22:00:00,Rain. Fog.,8
2015-03-26 23:00:00,Light rain. Overcast.,7
2015-03-27 00:00:00,Light rain. Mostly cloudy.,6
2015-03-27 01:00:00,Light rain. Overcast.,6
2015-03-27 02:00:00,Mostly cloudy.,6
2015-03-27 03:00:00,Light rain. Fog.,6
2015-03-27 04:00:00,Light rain. Fog.,6
2015-03-27 05:00:00,Light rain. Fog.,4
2015-03-27 07:00:00,Light rain. Mostly cloudy.,4
2015-03-27 07:00:00,Mostly cloudy.,4
2015-03-27 08:00:00,Overcast.,4
2015-03-27 09:00:00,Mostly cloudy.,4
2015-03-27 10:00:00,Cloudy.,5
2015-03-27 11:00:00,Overcast.,6
2015-03-27 12:00:00,Overcast.,7
2015-03-27 13:00:00,Mostly cloudy.,7
2015-03-27 14:00:00,Overcast.,7
2015-03-27 15:00:00,Overcast.,7
2015-03-27 16:00:00,Overcast.,7
2015-03-27 17:00:00,Overcast.,7
2015-03-27 18:00:00,Overcast.,7
2015-03-27 19:00:00,Overcast.,7
2015-03-27 20:00:00,Overcast.,6
2015-03-27 21:00:00,Overcast.,6
2015-03-27 22:00:00,Overcast.,6
2015-03-27 23:00:00,Overcast.,5
2015-03-28 00:00:00,Passing clouds.,4
2015-03-28 01:00:00,Overcast.,4
2015-03-28 02:00:00,Overcast.,3
2015-03-28 03:00:00,Mostly cloudy.,3
2015-03-28 04:00:00,Passing clouds.,2
2015-03-28 05:00:00,Overcast.,2
2015-03-28 06:00:00,Overcast.,2
2015-03-28 07:00:00,Mostly cloudy.,1
2015-03-28 08:00:00,Overcast.,1
2015-03-28 09:00:00,Overcast.,1
2015-03-28 10:00:00,Overcast.,1
2015-03-28 11:00:00,Light snow. Overcast.,1
2015-03-28 12:00:00,Light snow. More clouds than sun.,1
2015-03-28 12:00:00,More clouds than sun.,1
2015-03-28 13:00:00,Overcast.,3
2015-03-28 14:00:00,Overcast.,3
2015-03-28 15:00:00,More clouds than sun.,4
2015-03-28 16:00:00,Overcast.,4
2015-03-28 17:00:00,Mostly cloudy.,3
2015-03-28 18:00:00,Mostly cloudy.,2
2015-03-28 19:00:00,Overcast.,1
2015-03-28 20:00:00,Mostly cloudy.,-1
2015-03-28 21:00:00,Overcast.,-1
2015-03-28 22:00:00,Overcast.,-2
2015-03-28 23:00:00,Overcast.,-3
2015-03-29 00:00:00,Overcast.,-3
2015-03-29 01:00:00,Mostly cloudy.,-3
2015-03-29 02:00:00,Overcast.,-3
2015-03-29 03:00:00,Mostly cloudy.,-3
2015-03-29 04:00:00,Overcast.,-3
2015-03-29 05:00:00,Overcast.,-3
2015-03-29 06:00:00,Overcast.,-4
2015-03-29 07:00:00,Overcast.,-3
2015-03-29 08:00:00,Passing clouds.,-3
2015-03-29 09:00:00,Sunny.,-1
2015-03-29 10:00:00,Sunny.,1
2015-03-29 11:00:00,Sunny.,3
2015-03-29 12:00:00,Sunny.,4
2015-03-29 13:00:00,Sunny.,4
2015-03-29 14:00:00,Sunny.,7
2015-03-29 15:00:00,Sunny.,7
2015-03-29 16:00:00,Sunny.,7
2015-03-29 17:00:00,Sunny.,8
2015-03-29 18:00:00,Sunny.,7
2015-03-29 19:00:00,Sunny.,7
2015-03-29 20:00:00,Clear.,4
2015-03-29 21:00:00,Clear.,6
2015-03-29 22:00:00,Clear.,5
2015-03-29 23:00:00,Clear.,4
2015-03-30 00:00:00,Clear.,4
2015-03-30 01:00:00,Clear.,4
2015-03-30 02:00:00,Passing clouds.,4
2015-03-30 03:00:00,Passing clouds.,4
2015-03-30 04:00:00,Mostly cloudy.,4
2015-03-30 05:00:00,Mostly cloudy.,4
2015-03-30 06:00:00,Light snow. Overcast.,2
2015-03-30 07:00:00,Overcast.,4
2015-03-30 08:00:00,Mostly cloudy.,3
2015-03-30 09:00:00,Overcast.,4
2015-03-30 10:00:00,Overcast.,4
2015-03-30 11:00:00,Cloudy.,6
2015-03-30 12:00:00,Sunny.,8
2015-03-30 13:00:00,Scattered clouds.,1
2015-03-30 14:00:00,Scattered clouds.,1
2015-03-30 15:00:00,Overcast.,1
2015-03-30 16:00:00,Overcast.,1
2015-03-30 17:00:00,Mostly cloudy.,1
2015-03-30 18:00:00,Passing clouds.,1
2015-03-30 19:00:00,Passing clouds.,1
2015-03-30 20:00:00,Clear.,1
2015-03-30 21:00:00,Passing clouds.,8
2015-03-30 22:00:00,Passing clouds.,7
2015-03-30 23:00:00,Passing clouds.,7
2015-03-31 00:00:00,Overcast.,7
2015-03-31 01:00:00,Passing clouds.,6
2015-03-31 02:00:00,Partly cloudy.,6
2015-03-31 03:00:00,Clear.,6
2015-03-31 04:00:00,Passing clouds.,6
2015-03-31 05:00:00,Clear.,5
2015-03-31 06:00:00,Clear.,4
2015-03-31 07:00:00,Sunny.,4
2015-03-31 08:00:00,Sunny.,5
2015-03-31 09:00:00,Sunny.,7
2015-03-31 10:00:00,Passing clouds.,7
2015-03-31 11:00:00,Partly sunny.,8
2015-03-31 12:00:00,Overcast.,8
2015-03-31 13:00:00,Light rain. Mostly cloudy.,5
2015-03-31 14:00:00,Light rain. Mostly cloudy.,4
2015-03-31 15:00:00,Light rain. Low clouds.,3
2015-03-31 16:00:00,Low clouds.,4
2015-03-31 17:00:00,Overcast.,3
2015-03-31 18:00:00,Light rain. Mostly cloudy.,3
2015-03-31 19:00:00,Light rain. Overcast.,3
2015-03-31 20:00:00,Light rain. Fog.,2
2015-03-31 21:00:00,Overcast.,2
2015-03-31 22:00:00,Low clouds.,2
2015-03-31 23:00:00,Passing clouds.,2
2015-04-1 00:00:00,Clear.,2
2015-04-1 01:00:00,Clear.,2
2015-04-1 02:00:00,Clear.,2
2015-04-1 03:00:00,Clear.,1
2015-04-1 04:00:00,Clear.,1
2015-04-1 05:00:00,Clear.,0
2015-04-1 06:00:00,Clear.,0
2015-04-1 07:00:00,Sunny.,1
2015-04-1 08:00:00,Sunny.,2
2015-04-1 09:00:00,Sunny.,2
2015-04-1 10:00:00,Sunny.,3
2015-04-1 11:00:00,Scattered clouds.,5
2015-04-1 12:00:00,Sunny.,7
2015-04-1 13:00:00,Sunny.,8
2015-04-1 14:00:00,Sunny.,8
2015-04-1 15:00:00,Sunny.,1
2015-04-1 16:00:00,Sunny.,1
2015-04-1 17:00:00,Sunny.,1
2015-04-1 18:00:00,Sunny.,1
2015-04-1 19:00:00,Sunny.,9
2015-04-1 20:00:00,Clear.,8
2015-04-1 21:00:00,Clear.,8
2015-04-1 22:00:00,Clear.,7
2015-04-1 23:00:00,Clear.,7
2015-04-2 00:00:00,Clear.,7
2015-04-2 01:00:00,Clear.,6
2015-04-2 02:00:00,Clear.,6
2015-04-2 03:00:00,Clear.,6
2015-04-2 04:00:00,Clear.,6
2015-04-2 05:00:00,Clear.,6
2015-04-2 06:00:00,Clear.,7
2015-04-2 07:00:00,Sunny.,8
2015-04-2 08:00:00,Sunny.,9
2015-04-2 09:00:00,Sunny.,1
2015-04-2 10:00:00,Sunny.,1
2015-04-2 11:00:00,Sunny.,1
2015-04-2 12:00:00,Sunny.,1
2015-04-2 13:00:00,Sunny.,1
2015-04-2 14:00:00,Sunny.,1
2015-04-2 15:00:00,Sunny.,1
2015-04-2 16:00:00,Sunny.,1
2015-04-2 17:00:00,Sunny.,1
2015-04-2 18:00:00,Sunny.,1
2015-04-2 19:00:00,Passing clouds.,1
2015-04-2 20:00:00,Passing clouds.,1
2015-04-2 21:00:00,Overcast.,1
2015-04-2 22:00:00,Clear.,1
2015-04-2 23:00:00,Clear.,1
2015-04-3 00:00:00,Passing clouds.,1
2015-04-3 01:00:00,Clear.,1
2015-04-3 02:00:00,Clear.,1
2015-04-3 03:00:00,Passing clouds.,1
2015-04-3 04:00:00,Passing clouds.,1
2015-04-3 05:00:00,Mostly cloudy.,1
2015-04-3 06:00:00,Passing clouds.,1
2015-04-3 07:00:00,Scattered clouds.,1
2015-04-3 08:00:00,Partly sunny.,1
2015-04-3 09:00:00,Overcast.,1
2015-04-3 10:00:00,Light rain. Overcast.,1
2015-04-3 11:00:00,Light rain. Overcast.,1
2015-04-3 12:00:00,Light rain. Mostly cloudy.,1
2015-04-3 13:00:00,Light rain. Mostly cloudy.,1
2015-04-3 14:00:00,Mostly cloudy.,1
2015-04-3 15:00:00,Mostly cloudy.,1
2015-04-3 16:00:00,Mostly cloudy.,1
2015-04-3 17:00:00,Partly sunny.,1
2015-04-3 19:00:00,More clouds than sun.,1
2015-04-3 19:00:00,More clouds than sun.,1
2015-04-3 20:00:00,Passing clouds.,1
2015-04-3 21:00:00,Mostly cloudy.,1
2015-04-3 22:00:00,Low clouds.,1
2015-04-3 23:00:00,Fog.,1
2015-04-4 00:00:00,Fog.,1
2015-04-4 01:00:00,Fog.,1
2015-04-4 02:00:00,Fog.,1
2015-04-4 03:00:00,Overcast.,1
2015-04-4 04:00:00,Light rain. Mostly cloudy.,1
2015-04-4 05:00:00,Mostly cloudy.,1
2015-04-4 06:00:00,Passing clouds.,8
2015-04-4 07:00:00,Overcast.,8
2015-04-4 08:00:00,Sunny.,8
2015-04-4 09:00:00,Broken clouds.,9
2015-04-4 10:00:00,Scattered clouds.,1
2015-04-4 11:00:00,Partly sunny.,9
2015-04-4 12:00:00,Scattered clouds.,9
2015-04-4 13:00:00,Sunny.,1
2015-04-4 14:00:00,Sunny.,1
2015-04-4 15:00:00,Passing clouds.,1
2015-04-4 16:00:00,Sunny.,1
2015-04-4 17:00:00,Passing clouds.,9
2015-04-4 18:00:00,Sunny.,9
2015-04-4 19:00:00,Sunny.,8
2015-04-4 20:00:00,Clear.,8
2015-04-4 21:00:00,Clear.,7
2015-04-4 22:00:00,Clear.,7
2015-04-4 23:00:00,Clear.,6
2015-04-5 00:00:00,Clear.,6
2015-04-5 01:00:00,Clear.,6
2015-04-5 02:00:00,Passing clouds.,7
2015-04-5 03:00:00,Clear.,6
2015-04-5 04:00:00,Clear.,6
2015-04-5 05:00:00,Clear.,6
2015-04-5 06:00:00,Clear.,6
2015-04-5 07:00:00,Sunny.,6
2015-04-5 08:00:00,Sunny.,7
2015-04-5 09:00:00,Sunny.,8
2015-04-5 10:00:00,Sunny.,1
2015-04-5 11:00:00,Sunny.,1
2015-04-5 12:00:00,Scattered clouds.,1
2015-04-5 13:00:00,Overcast.,1
2015-04-5 14:00:00,Mostly cloudy.,1
2015-04-5 15:00:00,Overcast.,1
2015-04-5 16:00:00,Overcast.,1
2015-04-5 17:00:00,Overcast.,1
2015-04-5 18:00:00,Overcast.,1
2015-04-5 19:00:00,Overcast.,1
2015-04-5 20:00:00,Overcast.,1
2015-04-5 21:00:00,Overcast.,1
2015-04-5 22:00:00,Clear.,9
2015-04-5 23:00:00,Clear.,8
2015-04-6 00:00:00,Clear.,8
2015-04-6 01:00:00,Clear.,8
2015-04-6 02:00:00,Clear.,7
2015-04-6 03:00:00,Clear.,7
2015-04-6 04:00:00,Clear.,7
2015-04-6 05:00:00,Clear.,7
2015-04-6 06:00:00,Clear.,6
2015-04-6 07:00:00,Sunny.,6
2015-04-6 08:00:00,Sunny.,7
2015-04-6 09:00:00,Sunny.,8
2015-04-6 10:00:00,Sunny.,1
2015-04-6 11:00:00,Sunny.,1
2015-04-6 12:00:00,Sunny.,1
2015-04-6 13:00:00,Sunny.,1
2015-04-6 14:00:00,Sunny.,1
2015-04-6 15:00:00,Sunny.,1
2015-04-6 16:00:00,Sunny.,1
2015-04-6 17:00:00,Sunny.,1
2015-04-6 18:00:00,Sunny.,1
2015-04-6 19:00:00,Sunny.,1
2015-04-6 20:00:00,Clear.,1
2015-04-6 21:00:00,Clear.,1
2015-04-6 22:00:00,Clear.,1
2015-04-6 23:00:00,Passing clouds.,1
2015-04-7 00:00:00,Overcast.,1
2015-04-7 01:00:00,Passing clouds.,1
2015-04-7 02:00:00,Passing clouds.,1
2015-04-7 03:00:00,Overcast.,1
2015-04-7 04:00:00,Overcast.,1
2015-04-7 05:00:00,Mostly cloudy.,1
2015-04-7 06:00:00,Overcast.,1
2015-04-7 07:00:00,Overcast.,1
2015-04-7 08:00:00,Overcast.,1
2015-04-7 09:00:00,Overcast.,1
2015-04-7 10:00:00,Overcast.,1
2015-04-7 11:00:00,Overcast.,1
2015-04-7 12:00:00,Overcast.,1
2015-04-7 13:00:00,Overcast.,1
2015-04-7 14:00:00,More clouds than sun.,1
2015-04-7 15:00:00,Mostly cloudy.,1
2015-04-7 15:00:00,Overcast.,1
2015-04-7 16:00:00,Mostly cloudy.,9
2015-04-7 17:00:00,Mostly cloudy.,8
2015-04-7 18:00:00,Light rain. Fog.,8
2015-04-7 19:00:00,Light rain. Fog.,7
2015-04-7 20:00:00,Fog.,7
2015-04-7 21:00:00,Low clouds.,6
2015-04-7 22:00:00,Light rain. Fog.,6
2015-04-7 23:00:00,Light rain. Fog.,6
2015-04-8 00:00:00,Low clouds.,6
2015-04-8 01:00:00,Low clouds.,6
2015-04-8 03:00:00,Mostly cloudy.,5
2015-04-8 04:00:00,Mostly cloudy.,5
2015-04-8 04:00:00,Overcast.,5
2015-04-8 05:00:00,Overcast.,5
2015-04-8 06:00:00,Overcast.,5
2015-04-8 07:00:00,Overcast.,5
2015-04-8 08:00:00,Overcast.,5
2015-04-8 09:00:00,Overcast.,6
2015-04-8 10:00:00,Overcast.,6
2015-04-8 11:00:00,Overcast.,6
2015-04-8 12:00:00,Overcast.,6
2015-04-8 13:00:00,Overcast.,6
2015-04-8 14:00:00,Overcast.,6
2015-04-8 15:00:00,Overcast.,7
2015-04-8 16:00:00,Overcast.,7
2015-04-8 17:00:00,Overcast.,7
2015-04-8 18:00:00,Overcast.,7
2015-04-8 19:00:00,Overcast.,5
2015-04-8 20:00:00,Overcast.,4
2015-04-8 21:00:00,Overcast.,3
2015-04-8 22:00:00,Low clouds.,3
2015-04-8 23:00:00,Fog.,3
2015-04-9 00:00:00,Fog.,3
2015-04-9 01:00:00,Fog.,3
2015-04-9 02:00:00,Low clouds.,3
2015-04-9 03:00:00,Low clouds.,3
2015-04-9 04:00:00,Low clouds.,3
2015-04-9 05:00:00,Low clouds.,3
2015-04-9 06:00:00,Low clouds.,3
2015-04-9 07:00:00,Low clouds.,3
2015-04-9 08:00:00,Low clouds.,3
2015-04-9 09:00:00,Overcast.,3
2015-04-9 10:00:00,Low clouds.,3
2015-04-9 11:00:00,Overcast.,4
2015-04-9 12:00:00,Overcast.,4
2015-04-9 13:00:00,Overcast.,4
2015-04-9 14:00:00,Overcast.,5
2015-04-9 15:00:00,Overcast.,5
2015-04-9 16:00:00,Overcast.,6
2015-04-9 17:00:00,Overcast.,6
2015-04-9 19:00:00,Overcast.,6
2015-04-9 19:00:00,Overcast.,6
2015-04-9 20:00:00,Fog.,5
2015-04-9 20:00:00,Fog.,5
2015-04-9 21:00:00,Fog.,5
2015-04-9 22:00:00,Low clouds.,5
2015-04-9 23:00:00,Fog.,5
2015-04-10 00:00:00,Fog.,4
2015-04-10 01:00:00,Low clouds.,4
2015-04-10 02:00:00,Low clouds.,4
2015-04-10 03:00:00,Low clouds.,4
2015-04-10 04:00:00,Light rain. Low clouds.,4
2015-04-10 05:00:00,Light rain. Fog.,4
2015-04-10 06:00:00,Fog.,4
2015-04-10 07:00:00,Fog.,4
2015-04-10 08:00:00,Fog.,4
2015-04-10 09:00:00,Fog.,6
2015-04-10 10:00:00,Fog.,6
2015-04-10 10:00:00,Fog.,6
2015-04-10 12:00:00,Fog.,8
2015-04-10 12:00:00,Fog.,8
2015-04-10 13:00:00,Fog.,1
2015-04-10 14:00:00,Fog.,1
2015-04-10 15:00:00,Fog.,1
2015-04-10 16:00:00,Overcast.,1
2015-04-10 17:00:00,Overcast.,1
2015-04-10 18:00:00,Partly sunny.,1
2015-04-10 19:00:00,Partly sunny.,1
2015-04-10 20:00:00,Overcast.,1
2015-04-10 21:00:00,Passing clouds.,1
2015-04-10 22:00:00,Clear.,1
2015-04-10 23:00:00,Clear.,1
2015-04-11 00:00:00,Clear.,1
2015-04-11 01:00:00,Clear.,1
2015-04-11 02:00:00,Clear.,1
2015-04-11 03:00:00,Clear.,1
2015-04-11 04:00:00,Clear.,1
2015-04-11 05:00:00,Clear.,1
2015-04-11 06:00:00,Clear.,1
2015-04-11 07:00:00,Sunny.,1
2015-04-11 08:00:00,Passing clouds.,1
2015-04-11 09:00:00,Sunny.,1
2015-04-11 10:00:00,Sunny.,1
2015-04-11 11:00:00,Scattered clouds.,1
2015-04-11 12:00:00,Passing clouds.,1
2015-04-11 13:00:00,Sunny.,1
2015-04-11 14:00:00,Sunny.,1
2015-04-11 15:00:00,Sunny.,1
2015-04-11 16:00:00,Sunny.,1
2015-04-11 17:00:00,Sunny.,1
2015-04-11 18:00:00,Sunny.,1
2015-04-11 19:00:00,Sunny.,1
2015-04-11 20:00:00,Clear.,9
2015-04-11 21:00:00,Clear.,8
2015-04-11 22:00:00,Clear.,8
2015-04-11 23:00:00,Clear.,7
2015-04-12 00:00:00,Clear.,7
2015-04-12 01:00:00,Clear.,7
2015-04-12 02:00:00,Clear.,7
2015-04-12 03:00:00,Clear.,7
2015-04-12 04:00:00,Clear.,6
2015-04-12 05:00:00,Clear.,7
2015-04-12 06:00:00,Clear.,6
2015-04-12 07:00:00,Sunny.,7
2015-04-12 08:00:00,Sunny.,8
2015-04-12 09:00:00,Sunny.,1
2015-04-12 10:00:00,Sunny.,1
2015-04-12 11:00:00,Sunny.,1
2015-04-12 12:00:00,Sunny.,1
2015-04-12 13:00:00,Sunny.,1
2015-04-12 14:00:00,Sunny.,1
2015-04-12 15:00:00,Sunny.,1
2015-04-12 16:00:00,Sunny.,1
2015-04-12 17:00:00,Sunny.,1
2015-04-12 18:00:00,Sunny.,1
2015-04-12 19:00:00,Sunny.,1
2015-04-12 20:00:00,Clear.,1
2015-04-12 21:00:00,Clear.,1
2015-04-12 22:00:00,Clear.,1
2015-04-12 23:00:00,Clear.,1
2015-04-13 00:00:00,Clear.,1
2015-04-13 01:00:00,Clear.,1
2015-04-13 02:00:00,Clear.,1
2015-04-13 03:00:00,Clear.,1
2015-04-13 04:00:00,Clear.,1
2015-04-13 05:00:00,Clear.,1
2015-04-13 06:00:00,Clear.,1
2015-04-13 07:00:00,Sunny.,1
2015-04-13 08:00:00,Sunny.,1
2015-04-13 09:00:00,Sunny.,1
2015-04-13 10:00:00,Sunny.,1
2015-04-13 11:00:00,Sunny.,1
2015-04-13 12:00:00,Sunny.,1
2015-04-13 13:00:00,Sunny.,1
2015-04-13 14:00:00,Sunny.,1
2015-04-13 15:00:00,Sunny.,2
2015-04-13 16:00:00,Sunny.,1
2015-04-13 17:00:00,Sunny.,1
2015-04-13 18:00:00,Sunny.,1
2015-04-13 19:00:00,Sunny.,1
2015-04-13 20:00:00,Clear.,1
2015-04-13 21:00:00,Clear.,1
2015-04-13 22:00:00,Clear.,1
2015-04-13 23:00:00,Clear.,1
2015-04-14 00:00:00,Clear.,1
2015-04-14 01:00:00,Clear.,1
2015-04-14 02:00:00,Clear.,1
2015-04-14 03:00:00,Clear.,1
2015-04-14 04:00:00,Overcast.,1
2015-04-14 05:00:00,Mostly cloudy.,1
2015-04-14 06:00:00,Mostly cloudy.,1
2015-04-14 07:00:00,More clouds than sun.,1
2015-04-14 08:00:00,Overcast.,1
2015-04-14 09:00:00,Overcast.,1
2015-04-14 10:00:00,Overcast.,1
2015-04-14 11:00:00,Overcast.,1
2015-04-14 12:00:00,Overcast.,1
2015-04-14 13:00:00,Overcast.,1
2015-04-14 14:00:00,Overcast.,1
2015-04-14 15:00:00,Partly sunny.,1
2015-04-14 16:00:00,Scattered clouds.,1
2015-04-14 17:00:00,Sunny.,1
2015-04-14 18:00:00,Sunny.,1
2015-04-14 19:00:00,Sunny.,1
2015-04-14 20:00:00,Passing clouds.,1
2015-04-14 21:00:00,Passing clouds.,1
2015-04-14 22:00:00,Clear.,1
2015-04-14 23:00:00,Clear.,1
2015-04-15 00:00:00,Clear.,1
2015-04-15 01:00:00,Clear.,1
2015-04-15 02:00:00,Clear.,1
